Case,Activity,Timestamp,Resource,label 
4833387,register submission date request,2012-03-29 22:00:00,560912,regular
4833387,OLO messaging active,2012-04-03 08:00:36,560912,regular
4833387,phase application received,2012-04-03 08:00:36,560912,regular
4833387,terminate on request,2012-04-03 08:00:36,560912,regular
4833387,reception through OLO,2012-04-03 08:00:39,560912,regular
4833387,send confirmation receipt,2012-04-03 08:00:39,560912,regular
4833387,enter senddate acknowledgement,2012-04-03 08:05:46,560912,regular
4833387,send confirmation receipt,2012-04-03 08:05:46,560912,regular
4833387,forward to the competent authority,2012-04-03 08:05:50,560912,regular
4833387,no permit required for application,2012-04-03 08:05:54,560912,regular
4833387,regular procedure without MER,2012-04-03 08:05:54,560912,regular
4833387,enter senddate procedure confirmation,2012-04-03 08:05:57,560912,regular
4833387,send procedure confirmation,2012-04-03 08:05:57,560912,regular
4833387,registration date publication,2012-04-03 08:06:59,560912,regular
4833387,applicant is stakeholder,2012-04-03 08:07:07,560912,regular
4833387,inform BAG administrator,2012-04-03 08:07:07,560912,regular
4833387,investigate BAG objects,2012-04-26 10:32:21,3273854,regular
4833387,temporary permit,2012-04-26 10:32:21,3273854,regular
4833387,treat subcases completeness,2012-04-26 10:32:23,3273854,regular
4833387,subcases completeness completed,2012-04-26 10:32:24,3273854,regular
4833387,activities regular procedure,2012-04-26 10:32:27,3273854,regular
4833387,procedure change,2012-04-26 10:32:27,3273854,regular
4833387,request complete,2012-04-26 10:32:29,3273854,regular
4833387,phase application receptive,2012-04-26 10:32:30,3273854,regular
4833387,request complete,2012-04-26 10:32:31,3273854,regular
4833387,send letter in progress,2012-04-26 10:32:31,3273854,regular
4833387,treat subcases content,2012-04-26 10:32:31,3273854,regular
4833387,completed subcases content,2012-04-26 10:32:32,3273854,regular
4833387,activities regular procedure,2012-04-26 10:32:39,3273854,regular
4833387,procedure change,2012-04-26 10:32:39,3273854,regular
4833387,article 34  WABO applies,2012-04-26 10:32:41,3273854,regular
4833387,assessment of content completed,2012-04-26 10:32:42,3273854,regular
4833387,grounds for refusal,2012-04-26 10:32:42,3273854,regular
4833387,phase advice known,2012-04-26 10:32:42,3273854,regular
4833387,ask stakeholders views,2012-04-26 10:32:43,3273854,regular
4833387,suspension ground applicable,2012-04-26 10:32:43,3273854,regular
4833387,by law,2012-04-26 10:32:44,3273854,regular
4833387,creating environmental permit decision,2012-04-26 10:32:44,3273854,regular
4833387,decision date prior to decision,2012-05-21 08:11:12,560890,regular
4833387,generating decision environmental permit,2012-05-21 08:11:12,560890,regular
4833387,phase decision taken,2012-05-21 08:11:21,560890,regular
4833387,transcript decision environmental permit to stakeholders,2012-05-21 08:11:52,560890,regular
4833387,generate publication document decision environmental permit,2012-05-21 08:12:01,560890,regular
4833387,enter senddate decision environmental permit,2012-05-23 22:00:00,560890,regular
4833387,register date environmental permit decision,2012-05-23 22:00:00,560890,regular
4834967,register submission date request,2012-03-29 22:00:00,560912,deviant
4834967,OLO messaging active,2012-04-03 09:05:23,560912,deviant
4834967,phase application received,2012-04-03 09:05:23,560912,deviant
4834967,terminate on request,2012-04-03 09:05:23,560912,deviant
4834967,reception through OLO,2012-04-03 09:05:24,560912,deviant
4834967,send confirmation receipt,2012-04-03 09:05:24,560912,deviant
4834967,enter senddate acknowledgement,2012-04-03 09:10:29,560912,deviant
4834967,send confirmation receipt,2012-04-03 09:10:29,560912,deviant
4834967,forward to the competent authority,2012-04-03 09:10:33,560912,deviant
4834967,no permit required for application,2012-04-03 09:10:35,560912,deviant
4834967,regular procedure without MER,2012-04-03 09:10:35,560912,deviant
4834967,enter senddate procedure confirmation,2012-04-03 09:10:36,560912,deviant
4834967,send procedure confirmation,2012-04-03 09:10:36,560912,deviant
4834967,applicant is stakeholder,2012-04-03 09:11:02,560912,deviant
4834967,inform BAG administrator,2012-04-03 09:11:02,560912,deviant
4834967,registration date publication,2012-04-03 09:11:11,560912,deviant
4834967,investigate BAG objects,2012-04-19 12:42:06,2670601,deviant
4834967,temporary permit,2012-04-19 12:42:06,2670601,deviant
4834967,treat subcases completeness,2012-04-19 12:42:09,2670601,deviant
4834967,subcases completeness completed,2012-04-19 12:42:10,2670601,deviant
4834967,activities regular procedure,2012-04-19 12:42:12,2670601,deviant
4834967,procedure change,2012-04-19 12:42:12,2670601,deviant
4834967,request complete,2012-04-19 12:42:15,2670601,deviant
4834967,term for supplying missing data,2012-04-19 12:42:17,2670601,deviant
4834967,retrieve missing data,2012-04-19 13:14:16,2670601,deviant
4834967,enter senddate retrieve missing data,2012-04-19 22:00:00,2670601,deviant
4834967,receive additional information,2012-04-24 07:13:07,2670601,deviant
4834967,enter receipt of additional data,2012-04-24 07:13:11,2670601,deviant
4834967,resume completeness subcases,2012-04-24 07:13:18,2670601,deviant
4834967,subcases completeness completed,2012-04-24 07:13:18,2670601,deviant
4834967,MER present in supplement,2012-04-24 07:13:38,2670601,deviant
4834967,phase application receptive,2012-04-24 07:13:44,2670601,deviant
4834967,request complete,2012-04-24 07:13:44,2670601,deviant
4834967,request complete,2012-04-24 07:13:47,2670601,deviant
4834967,send letter in progress,2012-04-24 07:13:47,2670601,deviant
4834967,treat subcases content,2012-04-24 07:13:48,2670601,deviant
4834967,completed subcases content,2012-04-24 07:13:49,2670601,deviant
4834967,activities regular procedure,2012-04-24 07:13:53,2670601,deviant
4834967,procedure change,2012-04-24 07:13:53,2670601,deviant
4834967,article 34  WABO applies,2012-04-24 07:13:59,2670601,deviant
4834967,environmental permit irrevocable,2012-04-24 07:14:12,2670601,deviant
4834967,determine cause for suspension article 34 WABO,2012-04-24 07:15:00,2670601,deviant
4834967,assessment of content completed,2012-04-24 07:15:23,2670601,deviant
4834967,phase advice known,2012-04-24 07:15:23,2670601,deviant
4834967,grounds for refusal,2012-04-24 07:15:28,2670601,deviant
4834967,ask stakeholders views,2012-04-24 07:15:29,2670601,deviant
4834967,suspension ground applicable,2012-04-24 07:16:11,2670601,deviant
4834967,phase decision suspended,2012-04-24 07:16:21,2670601,deviant
4834967,article 35 applies,2012-04-24 07:16:33,2670601,deviant
4834967,suspension ground applicable,2012-04-24 07:25:38,2670601,deviant
4834967,enter senddate decision suspension,2012-04-24 07:26:41,2670601,deviant
4834967,send decision suspension,2012-04-24 07:26:41,2670601,deviant
4834967,creating decision suspension art. 33 WABO,2012-04-24 07:26:48,2670601,deviant
4834967,creating decision suspension art. 34 WABO,2012-04-24 07:26:55,2670601,deviant
4834967,subcase art. 33 WABO completed,2012-04-24 07:26:55,2670601,deviant
4834967,treat subcase suspension art. 33 WABO,2012-04-24 07:26:55,2670601,deviant
4834967,treat subcase suspension art. 34 WABO,2012-04-24 07:37:52,2670601,deviant
4834967,subcase art. 34 WABO completed,2012-04-24 07:37:53,2670601,deviant
4834967,refusal after suspension,2012-06-18 09:30:37,2670601,deviant
4834967,by law,2012-06-18 09:30:40,2670601,deviant
4834967,creating environmental permit decision,2012-06-18 09:30:40,2670601,deviant
4834967,generating decision environmental permit,2012-06-18 10:48:27,2670601,deviant
4834967,register date environmental permit decision,2012-06-18 22:00:00,560890,deviant
4834967,phase decision taken,2012-06-19 07:27:44,560890,deviant
4834967,enter senddate decision environmental permit,2012-06-19 07:27:59,560890,deviant
4834967,transcript decision environmental permit to stakeholders,2012-06-19 07:27:59,560890,deviant
4834967,generate publication document decision environmental permit,2012-06-19 07:30:29,560890,deviant
4863262,register submission date request,2012-03-29 22:00:00,560872,regular
4863262,OLO messaging active,2012-04-12 07:46:48,560872,regular
4863262,phase application received,2012-04-12 07:46:48,560872,regular
4863262,terminate on request,2012-04-12 07:46:48,560872,regular
4863262,reception through OLO,2012-04-12 07:46:49,560872,regular
4863262,send confirmation receipt,2012-04-12 07:46:49,560872,regular
4863262,enter senddate acknowledgement,2012-04-12 07:48:49,560872,regular
4863262,send confirmation receipt,2012-04-12 07:48:49,560872,regular
4863262,forward to the competent authority,2012-04-12 07:48:54,560872,regular
4863262,no permit required for application,2012-04-12 07:48:59,560872,regular
4863262,regular procedure without MER,2012-04-12 07:48:59,560872,regular
4863262,enter senddate procedure confirmation,2012-04-12 07:49:01,560872,regular
4863262,send procedure confirmation,2012-04-12 07:49:01,560872,regular
4863262,registration date publication,2012-04-12 07:51:07,560872,regular
4863262,applicant is stakeholder,2012-04-17 11:58:35,3273854,regular
4863262,inform BAG administrator,2012-04-17 11:58:35,3273854,regular
4863262,subcases completeness completed,2012-04-17 11:58:38,3273854,regular
4863262,treat subcases completeness,2012-04-17 11:58:38,3273854,regular
4863262,activities regular procedure,2012-04-17 11:58:40,3273854,regular
4863262,procedure change,2012-04-17 11:58:40,3273854,regular
4863262,phase application receptive,2012-04-17 11:58:43,3273854,regular
4863262,request complete,2012-04-17 11:58:43,3273854,regular
4863262,request complete,2012-04-17 11:58:45,3273854,regular
4863262,send letter in progress,2012-04-17 11:58:45,3273854,regular
4863262,completed subcases content,2012-04-17 11:58:46,3273854,regular
4863262,treat subcases content,2012-04-17 11:58:46,3273854,regular
4863262,activities regular procedure,2012-04-17 11:58:48,3273854,regular
4863262,procedure change,2012-04-17 11:58:48,3273854,regular
4863262,article 34  WABO applies,2012-04-17 11:58:49,3273854,regular
4863262,assessment of content completed,2012-04-17 11:58:50,3273854,regular
4863262,phase advice known,2012-04-17 11:58:50,3273854,regular
4863262,ask stakeholders views,2012-04-17 11:58:51,3273854,regular
4863262,grounds for refusal,2012-04-17 11:58:51,3273854,regular
4863262,suspension ground applicable,2012-04-17 11:58:52,3273854,regular
4863262,by law,2012-04-17 11:58:53,3273854,regular
4863262,creating environmental permit decision,2012-04-17 11:58:53,3273854,regular
4863262,decision date prior to decision,2012-04-17 12:13:14,3273854,regular
4863262,generating decision environmental permit,2012-04-17 12:13:14,3273854,regular
4863262,phase decision taken,2012-04-17 14:18:04,560890,regular
4863262,transcript decision environmental permit to stakeholders,2012-04-17 14:18:18,560890,regular
4863262,generate publication document decision environmental permit,2012-04-17 14:18:24,560890,regular
4863262,register date environmental permit decision,2012-04-18 22:00:00,560890,regular
4863262,submit decision,2012-04-18 22:00:00,560890,regular
4863262,enter senddate decision environmental permit,2012-04-19 22:00:00,560890,regular
4863262,enter date publication decision environmental permit,2012-04-24 22:00:00,560890,regular
4870609,register submission date request,2012-04-09 22:00:00,560872,regular
4870609,OLO messaging active,2012-04-12 14:18:25,560872,regular
4870609,phase application received,2012-04-12 14:18:25,560872,regular
4870609,terminate on request,2012-04-12 14:18:25,560872,regular
4870609,reception through OLO,2012-04-12 14:18:26,560872,regular
4870609,send confirmation receipt,2012-04-12 14:18:26,560872,regular
4870609,send confirmation receipt,2012-04-12 14:20:08,560872,regular
4870609,forward to the competent authority,2012-04-12 14:20:15,560872,regular
4870609,no permit required for application,2012-04-12 14:20:20,560872,regular
4870609,regular procedure without MER,2012-04-12 14:20:20,560872,regular
4870609,send procedure confirmation,2012-04-12 14:20:21,560872,regular
4870609,enter senddate acknowledgement,2012-04-12 22:00:00,560872,regular
4870609,enter senddate procedure confirmation,2012-04-12 22:00:00,560872,regular
4870609,applicant is stakeholder,2012-04-27 06:43:40,3273854,regular
4870609,inform BAG administrator,2012-04-27 06:43:40,3273854,regular
4870609,investigate BAG objects,2012-04-27 06:43:40,3273854,regular
4870609,temporary permit,2012-04-27 06:43:40,3273854,regular
4870609,registration date publication,2012-04-27 06:46:01,3273854,regular
4870609,treat subcases completeness,2012-04-27 06:46:03,3273854,regular
4870609,subcases completeness completed,2012-04-27 06:46:06,3273854,regular
4870609,activities regular procedure,2012-04-27 06:46:13,3273854,regular
4870609,procedure change,2012-04-27 06:46:13,3273854,regular
4870609,phase application receptive,2012-04-27 06:46:16,3273854,regular
4870609,request complete,2012-04-27 06:46:16,3273854,regular
4870609,request complete,2012-04-27 06:46:17,3273854,regular
4870609,send letter in progress,2012-04-27 06:46:17,3273854,regular
4870609,treat subcases content,2012-04-27 06:46:18,3273854,regular
4870609,activities regular procedure,2012-04-27 06:46:19,3273854,regular
4870609,completed subcases content,2012-04-27 06:46:19,3273854,regular
4870609,procedure change,2012-04-27 06:46:19,3273854,regular
4870609,article 34  WABO applies,2012-04-27 06:46:20,3273854,regular
4870609,assessment of content completed,2012-04-27 06:46:20,3273854,regular
4870609,phase advice known,2012-04-27 06:46:20,3273854,regular
4870609,grounds for refusal,2012-04-27 06:46:21,3273854,regular
4870609,ask stakeholders views,2012-04-27 06:46:22,3273854,regular
4870609,by law,2012-04-27 06:46:23,3273854,regular
4870609,suspension ground applicable,2012-04-27 06:46:23,3273854,regular
4870609,creating environmental permit decision,2012-04-27 06:46:24,3273854,regular
4870609,register date environmental permit decision,2012-05-09 22:00:00,560890,regular
4870609,decision date prior to decision,2012-05-11 07:57:13,560890,regular
4870609,generating decision environmental permit,2012-05-11 07:57:13,560890,regular
4870609,phase decision taken,2012-05-11 07:57:19,560890,regular
4870609,transcript decision environmental permit to stakeholders,2012-05-11 07:58:04,560890,regular
4870609,generate publication document decision environmental permit,2012-05-11 07:58:20,560890,regular
4870609,enter senddate decision environmental permit,2012-05-13 22:00:00,560890,regular
4873044,register submission date request,2012-04-10 22:00:00,560872,deviant
4873044,OLO messaging active,2012-04-13 06:45:02,560872,deviant
4873044,phase application received,2012-04-13 06:45:02,560872,deviant
4873044,terminate on request,2012-04-13 06:45:02,560872,deviant
4873044,reception through OLO,2012-04-13 06:45:03,560872,deviant
4873044,send confirmation receipt,2012-04-13 06:45:03,560872,deviant
4873044,enter senddate acknowledgement,2012-04-13 06:48:21,560872,deviant
4873044,send confirmation receipt,2012-04-13 06:48:21,560872,deviant
4873044,forward to the competent authority,2012-04-13 06:48:27,560872,deviant
4873044,no permit required for application,2012-04-13 06:48:36,560872,deviant
4873044,regular procedure without MER,2012-04-13 06:48:36,560872,deviant
4873044,MER present,2012-04-13 06:48:38,560872,deviant
4873044,activities regular procedure,2012-04-13 06:48:42,560872,deviant
4873044,phased application,2012-04-13 06:48:46,560872,deviant
4873044,first or second phase,2012-04-13 06:48:50,560872,deviant
4873044,enter senddate procedure confirmation,2012-04-13 06:50:17,560872,deviant
4873044,send procedure confirmation,2012-04-13 06:50:17,560872,deviant
4873044,registration date publication,2012-04-13 06:50:32,560872,deviant
4873044,applicant is stakeholder,2012-04-27 11:20:39,3273854,deviant
4873044,inform BAG administrator,2012-04-27 11:20:39,3273854,deviant
4873044,investigate BAG objects,2012-04-27 11:20:40,3273854,deviant
4873044,temporary permit,2012-04-27 11:20:40,3273854,deviant
4873044,treat subcases completeness,2012-04-27 11:20:42,3273854,deviant
4873044,subcases completeness completed,2012-04-27 11:20:43,3273854,deviant
4873044,activities regular procedure,2012-04-27 11:20:44,3273854,deviant
4873044,procedure change,2012-04-27 11:20:44,3273854,deviant
4873044,request complete,2012-04-27 11:20:47,3273854,deviant
4873044,term for supplying missing data,2012-04-27 11:20:48,3273854,deviant
4873044,enter senddate retrieve missing data,2012-04-27 11:31:27,3273854,deviant
4873044,retrieve missing data,2012-04-27 11:31:27,3273854,deviant
4873044,receive additional information,2012-05-16 11:30:23,2670601,deviant
4873044,enter receipt of additional data,2012-05-16 11:30:28,2670601,deviant
4873044,regular procedure applies,2012-05-25 07:31:27,3273854,deviant
4873044,resume completeness subcases,2012-05-25 07:31:27,3273854,deviant
4873044,send procedure confirmation,2012-05-25 07:31:27,3273854,deviant
4873044,enter senddate procedure confirmation,2012-05-25 07:31:28,3273854,deviant
4873044,subcases completeness completed,2012-05-25 07:31:28,3273854,deviant
4873044,phase application receptive,2012-05-25 07:31:33,3273854,deviant
4873044,request complete,2012-05-25 07:31:33,3273854,deviant
4873044,request complete,2012-05-25 07:31:36,3273854,deviant
4873044,send letter in progress,2012-05-25 07:31:36,3273854,deviant
4873044,treat subcases content,2012-05-25 07:31:37,3273854,deviant
4873044,completed subcases content,2012-05-25 07:32:12,3273854,deviant
4873044,procedure change after completeness,2012-05-25 07:32:14,3273854,deviant
4873044,article 34  WABO applies,2012-05-25 07:32:15,3273854,deviant
4873044,assessment of content completed,2012-05-25 07:32:16,3273854,deviant
4873044,phase advice known,2012-05-25 07:32:16,3273854,deviant
4873044,grounds for refusal,2012-05-25 07:32:17,3273854,deviant
4873044,ask stakeholders views,2012-05-25 07:32:18,3273854,deviant
4873044,suspension ground applicable,2012-05-25 07:32:19,3273854,deviant
4873044,by law,2012-05-25 07:32:20,3273854,deviant
4873044,creating environmental permit decision,2012-05-25 07:32:20,3273854,deviant
4873044,generating decision environmental permit,2012-05-25 08:21:26,3273854,deviant
4873044,phase decision taken,2012-06-04 07:36:30,560890,deviant
4873044,transcript decision environmental permit to stakeholders,2012-06-04 07:36:56,560890,deviant
4873044,generate publication document decision environmental permit,2012-06-04 07:37:03,560890,deviant
4873044,enter senddate decision environmental permit,2012-06-06 22:00:00,560890,deviant
4873044,register date environmental permit decision,2012-06-06 22:00:00,560890,deviant
4879346,register submission date request,2012-04-04 22:00:00,560872,deviant
4879346,OLO messaging active,2012-04-13 09:34:51,560872,deviant
4879346,phase application received,2012-04-13 09:34:51,560872,deviant
4879346,terminate on request,2012-04-13 09:34:51,560872,deviant
4879346,reception through OLO,2012-04-13 09:34:52,560872,deviant
4879346,send confirmation receipt,2012-04-13 09:34:52,560872,deviant
4879346,send confirmation receipt,2012-04-13 09:38:19,560872,deviant
4879346,forward to the competent authority,2012-04-13 09:38:26,560872,deviant
4879346,no permit required for application,2012-04-13 09:38:30,560872,deviant
4879346,regular procedure without MER,2012-04-13 09:38:30,560872,deviant
4879346,send procedure confirmation,2012-04-13 09:38:32,560872,deviant
4879346,registration date publication,2012-04-13 09:38:41,560872,deviant
4879346,enter senddate acknowledgement,2012-04-15 22:00:00,560872,deviant
4879346,enter senddate procedure confirmation,2012-04-15 22:00:00,560872,deviant
4879346,treat subcases completeness,2012-04-24 09:29:43,2670601,deviant
4879346,subcases completeness completed,2012-04-24 09:29:44,2670601,deviant
4879346,activities regular procedure,2012-04-24 09:29:46,2670601,deviant
4879346,procedure change,2012-04-24 09:29:46,2670601,deviant
4879346,request complete,2012-04-24 09:29:50,2670601,deviant
4879346,term for supplying missing data,2012-04-24 09:29:51,2670601,deviant
4879346,enter senddate retrieve missing data,2012-04-24 12:16:26,2670601,deviant
4879346,retrieve missing data,2012-04-24 12:16:26,2670601,deviant
4879346,receive additional information,2012-05-07 08:51:06,560872,deviant
4879346,enter receipt of additional data,2012-05-07 08:51:12,560872,deviant
4879346,applicant is stakeholder,2012-05-15 13:28:17,2670601,deviant
4879346,inform BAG administrator,2012-05-15 13:28:17,2670601,deviant
4879346,resume completeness subcases,2012-05-15 13:28:21,2670601,deviant
4879346,enter senddate procedure confirmation,2012-05-15 13:28:22,2670601,deviant
4879346,subcases completeness completed,2012-05-15 13:28:22,2670601,deviant
4879346,MER present in supplement,2012-05-15 13:28:24,2670601,deviant
4879346,request complete,2012-05-15 13:28:27,2670601,deviant
4879346,phase application receptive,2012-05-15 13:28:28,2670601,deviant
4879346,request complete,2012-05-15 13:47:35,2670601,deviant
4879346,send letter in progress,2012-05-15 13:47:35,2670601,deviant
4879346,treat subcases content,2012-05-15 13:47:36,2670601,deviant
4879346,completed subcases content,2012-05-15 13:47:45,2670601,deviant
4879346,procedure change after completeness,2012-05-15 13:47:48,2670601,deviant
4879346,article 34  WABO applies,2012-05-15 13:47:49,2670601,deviant
4879346,assessment of content completed,2012-05-15 13:47:50,2670601,deviant
4879346,phase advice known,2012-05-15 13:47:50,2670601,deviant
4879346,ask stakeholders views,2012-05-15 13:47:52,2670601,deviant
4879346,grounds for refusal,2012-05-15 13:47:52,2670601,deviant
4879346,suspension ground applicable,2012-05-15 13:47:54,2670601,deviant
4879346,by law,2012-05-15 13:48:06,2670601,deviant
4879346,creating environmental permit decision,2012-05-15 13:48:06,2670601,deviant
4879346,generating decision environmental permit,2012-05-15 14:06:22,2670601,deviant
4879346,phase decision taken,2012-05-21 07:05:10,560890,deviant
4879346,transcript decision environmental permit to stakeholders,2012-05-21 07:11:06,560890,deviant
4879346,generate publication document decision environmental permit,2012-05-21 07:11:58,560890,deviant
4879346,enter senddate decision environmental permit,2012-05-23 22:00:00,560890,deviant
4879346,register date environmental permit decision,2012-05-23 22:00:00,560890,deviant
4887587,register submission date request,2012-04-12 22:00:00,560872,regular
4887587,OLO messaging active,2012-04-16 10:10:31,560872,regular
4887587,phase application received,2012-04-16 10:10:31,560872,regular
4887587,reception through OLO,2012-04-16 10:10:32,560872,regular
4887587,send confirmation receipt,2012-04-16 10:10:32,560872,regular
4887587,terminate on request,2012-05-07 08:23:26,560912,regular
4887587,enter date termination request received,2012-05-07 08:23:45,560912,regular
4887587,create decision terminate on request,2012-05-07 08:34:57,560912,regular
4887587,enter senddate request termination,2012-05-07 08:34:57,560912,regular
4887587,message terminate request,2012-05-07 08:34:57,560912,regular
4887587,register date decision terminate on request,2012-05-07 08:34:57,560912,regular
4887587,phase procedure aborted,2012-05-07 08:34:59,560912,regular
4887587,register deadline,2012-05-07 08:34:59,560912,regular
4887587,close case,2012-05-07 08:35:06,560912,regular
4902429,register submission date request,2012-04-13 22:00:00,560872,regular
4902429,OLO messaging active,2012-04-19 08:03:42,560872,regular
4902429,phase application received,2012-04-19 08:03:42,560872,regular
4902429,terminate on request,2012-04-19 08:03:42,560872,regular
4902429,reception through OLO,2012-04-19 08:03:43,560872,regular
4902429,send confirmation receipt,2012-04-19 08:03:43,560872,regular
4902429,enter senddate acknowledgement,2012-04-19 08:03:52,560872,regular
4902429,send confirmation receipt,2012-04-19 08:03:52,560872,regular
4902429,forward to the competent authority,2012-04-19 08:05:39,560872,regular
4902429,no permit required for application,2012-04-19 08:05:45,560872,regular
4902429,regular procedure without MER,2012-04-19 08:05:45,560872,regular
4902429,MER present,2012-04-19 08:05:49,560872,regular
4902429,activities regular procedure,2012-04-19 08:05:53,560872,regular
4902429,phased application,2012-04-19 08:05:57,560872,regular
4902429,first or second phase,2012-04-19 08:06:09,560872,regular
4902429,enter senddate procedure confirmation,2012-04-19 08:07:13,560872,regular
4902429,send procedure confirmation,2012-04-19 08:07:13,560872,regular
4902429,registration date publication,2012-04-19 08:07:22,560872,regular
4902429,applicant is stakeholder,2012-06-07 10:26:34,3273854,regular
4902429,inform BAG administrator,2012-06-07 10:26:34,3273854,regular
4902429,investigate BAG objects,2012-06-07 10:26:40,3273854,regular
4902429,temporary permit,2012-06-07 10:26:40,3273854,regular
4902429,treat subcases completeness,2012-06-07 10:26:42,3273854,regular
4902429,subcases completeness completed,2012-06-07 10:26:43,3273854,regular
4902429,activities regular procedure,2012-06-07 10:26:46,3273854,regular
4902429,procedure change,2012-06-07 10:26:46,3273854,regular
4902429,phase application receptive,2012-06-07 10:26:50,3273854,regular
4902429,request complete,2012-06-07 10:26:50,3273854,regular
4902429,request complete,2012-06-07 10:27:02,3273854,regular
4902429,send letter in progress,2012-06-07 10:27:02,3273854,regular
4902429,completed subcases content,2012-06-07 10:27:04,3273854,regular
4902429,treat subcases content,2012-06-07 10:27:04,3273854,regular
4913143,register submission date request,2012-04-15 22:00:00,560912,regular
4913143,OLO messaging active,2012-04-23 09:29:46,560912,regular
4913143,phase application received,2012-04-23 09:29:46,560912,regular
4913143,terminate on request,2012-04-23 09:29:46,560912,regular
4913143,reception through OLO,2012-04-23 09:29:48,560912,regular
4913143,send confirmation receipt,2012-04-23 09:29:48,560912,regular
4913143,enter senddate acknowledgement,2012-04-23 09:31:53,560912,regular
4913143,send confirmation receipt,2012-04-23 09:31:53,560912,regular
4913143,forward to the competent authority,2012-04-23 09:31:58,560912,regular
4913143,no permit required for application,2012-04-23 09:32:00,560912,regular
4913143,regular procedure without MER,2012-04-23 09:32:00,560912,regular
4913143,enter senddate procedure confirmation,2012-04-23 09:32:03,560912,regular
4913143,send procedure confirmation,2012-04-23 09:32:03,560912,regular
4913143,registration date publication,2012-04-23 09:32:45,560912,regular
4913143,applicant is stakeholder,2012-04-23 09:32:54,560912,regular
4913143,inform BAG administrator,2012-04-23 09:32:54,560912,regular
4913143,investigate BAG objects,2012-04-23 09:32:57,560912,regular
4913143,temporary permit,2012-04-23 09:32:57,560912,regular
4913143,treat subcases completeness,2012-05-16 12:04:38,2670601,regular
4913143,subcases completeness completed,2012-05-16 12:04:40,2670601,regular
4913143,activities regular procedure,2012-05-16 12:04:42,2670601,regular
4913143,procedure change,2012-05-16 12:04:42,2670601,regular
4913143,phase application receptive,2012-05-24 11:24:29,2670601,regular
4913143,request complete,2012-05-24 11:24:29,2670601,regular
4913143,request complete,2012-05-24 11:24:32,2670601,regular
4913143,send letter in progress,2012-05-24 11:24:32,2670601,regular
4913143,treat subcases content,2012-05-24 11:24:34,2670601,regular
4913143,completed subcases content,2012-05-24 11:24:35,2670601,regular
4913143,procedure change after completeness,2012-05-24 11:25:13,2670601,regular
4913143,article 34  WABO applies,2012-05-24 11:25:16,2670601,regular
4913143,assessment of content completed,2012-05-24 11:25:20,2670601,regular
4913143,phase advice known,2012-05-24 11:25:20,2670601,regular
4913143,grounds for refusal,2012-05-24 11:25:21,2670601,regular
4913143,ask stakeholders views,2012-05-24 11:25:22,2670601,regular
4913143,suspension ground applicable,2012-05-24 11:25:46,2670601,regular
4913143,by law,2012-05-24 11:25:49,2670601,regular
4913143,creating environmental permit decision,2012-05-24 11:25:49,2670601,regular
4913143,generating decision environmental permit,2012-05-24 11:51:35,2670601,regular
4913143,phase decision taken,2012-06-04 06:28:39,560890,regular
4913143,transcript decision environmental permit to stakeholders,2012-06-04 06:29:06,560890,regular
4913143,generate publication document decision environmental permit,2012-06-04 06:29:13,560890,regular
4913143,enter senddate decision environmental permit,2012-06-06 22:00:00,560890,regular
4913143,register date environmental permit decision,2012-06-06 22:00:00,560890,regular
4919677,register submission date request,2012-04-19 22:00:00,560872,regular
4919677,OLO messaging active,2012-04-24 09:15:06,560872,regular
4919677,phase application received,2012-04-24 09:15:06,560872,regular
4919677,terminate on request,2012-04-24 09:15:06,560872,regular
4919677,reception through OLO,2012-04-24 09:15:07,560872,regular
4919677,send confirmation receipt,2012-04-24 09:15:07,560872,regular
4919677,enter senddate acknowledgement,2012-04-24 09:17:42,560872,regular
4919677,send confirmation receipt,2012-04-24 09:17:42,560872,regular
4919677,forward to the competent authority,2012-04-24 09:17:47,560872,regular
4919677,no permit required for application,2012-04-24 09:17:51,560872,regular
4919677,regular procedure without MER,2012-04-24 09:17:51,560872,regular
4919677,enter senddate procedure confirmation,2012-04-24 09:17:53,560872,regular
4919677,send procedure confirmation,2012-04-24 09:17:53,560872,regular
4919677,registration date publication,2012-04-24 09:18:02,560872,regular
4927964,register submission date request,2012-04-19 22:00:00,560912,deviant
4927964,OLO messaging active,2012-04-25 06:53:54,560912,deviant
4927964,phase application received,2012-04-25 06:53:54,560912,deviant
4927964,terminate on request,2012-04-25 06:53:54,560912,deviant
4927964,reception through OLO,2012-04-25 06:53:56,560912,deviant
4927964,send confirmation receipt,2012-04-25 06:53:56,560912,deviant
4927964,enter senddate acknowledgement,2012-04-25 07:45:11,560912,deviant
4927964,send confirmation receipt,2012-04-25 07:45:11,560912,deviant
4927964,forward to the competent authority,2012-04-25 07:45:16,560912,deviant
4927964,no permit required for application,2012-04-25 07:45:20,560912,deviant
4927964,regular procedure without MER,2012-04-25 07:45:20,560912,deviant
4927964,enter senddate procedure confirmation,2012-04-25 07:45:22,560912,deviant
4927964,send procedure confirmation,2012-04-25 07:45:22,560912,deviant
4927964,applicant is stakeholder,2012-04-25 07:45:35,560912,deviant
4927964,inform BAG administrator,2012-04-25 07:45:35,560912,deviant
4927964,registration date publication,2012-04-25 07:47:13,560912,deviant
4927964,investigate BAG objects,2012-05-16 11:14:39,2670601,deviant
4927964,temporary permit,2012-05-16 11:14:39,2670601,deviant
4927964,treat subcases completeness,2012-05-16 11:14:44,2670601,deviant
