Case,Activity,Timestamp,Resource,label,Aug,augmented_activity,semantic_reason,resource,case,diagnose
5831246.0,send confirmation receipt,2012-09-11 14:20:05.000,560912.0,regular,0,,,,,
5831246.0,send confirmation receipt,2012-09-11 14:20:05.000,560912.0,regular,1,forward to the competent authority,Random swap,,,
5831246.0,enter senddate acknowledgement,2012-09-11 14:20:05.000,560912.0,regular,1,send confirmation receipt,Random swap,,,
5831246.0,send confirmation receipt,2012-09-11 14:20:05.000,560912.0,regular,1,enter senddate acknowledgement,Random swap,,,
5831246.0,forward to the competent authority,2012-09-11 14:20:14.000,560912.0,regular,0,,,,,
5831246.0,no permit required for application,2012-09-11 14:20:14.000,560912.0,regular,0,,,,,
5831246.0,regular procedure without MER,2012-09-11 14:20:14.000,560912.0,regular,0,,,,,
5831246.0,forward to the competent authority,2012-09-11 14:20:14.000,560912.0,regular,1,send confirmation receipt,Random swap,,,
5831246.0,start WABOprocedure,2012-09-11 14:20:15.000,560912.0,regular,0,,,,,
5831246.0,enter senddate procedure confirmation,2012-09-11 14:20:34.000,560912.0,regular,0,,,,,
5831246.0,send procedure confirmation,2012-09-11 14:20:34.000,560912.0,regular,0,,,,,
5831246.0,registration date publication,2012-09-11 14:21:15.000,560912.0,regular,0,,,,,
5831246.0,create publication document,2012-09-11 14:25:17.000,560912.0,regular,0,,,,,
5831246.0,treat subcases completeness,2012-09-19 07:51:49.000,560950.0,regular,0,,,,,
5831246.0,subcases completeness completed,2012-09-19 07:51:56.000,560950.0,regular,0,,,,,
5831246.0,subcases completeness completed,2012-09-19 07:51:56.000,560950.0,regular,1,activities regular procedure,Random swap,,,
5831246.0,activities regular procedure,2012-09-19 07:52:01.000,560950.0,regular,0,,,,,
5831246.0,procedure change,2012-09-19 07:52:01.000,560950.0,regular,0,,,,,
5831246.0,activities regular procedure,2012-09-19 07:52:01.000,560950.0,regular,1,subcases completeness completed,Random swap,,,
5831246.0,activities regular procedure,2012-09-19 07:52:01.000,560950.0,regular,1,procedure change,Random swap,,,
5831246.0,procedure change,2012-09-19 07:52:01.000,560950.0,regular,1,activities regular procedure,Random swap,,,
5831246.0,terminate on request,2012-11-06 09:31:17.000,560912.0,regular,0,,,,,
5831246.0,enter date termination request received,2012-11-06 09:31:46.000,560912.0,regular,0,,,,,
5831246.0,enter date termination request received,2012-11-06 09:31:46.000,560912.0,regular,1,enter date termination request received,Random delete (for augmentation only),,,
5831246.0,phase procedure prematurely terminated,2012-11-06 09:31:49.000,560912.0,regular,0,,,,,
5831246.0,create decision terminate on request,2012-11-06 09:36:26.000,560912.0,regular,0,,,,,
5831246.0,enter senddate request termination,2012-11-06 09:36:26.000,560912.0,regular,0,,,,,
5831246.0,message terminate request,2012-11-06 09:36:26.000,560912.0,regular,0,,,,,
5831246.0,register date decision terminate on request,2012-11-06 09:36:26.000,560912.0,regular,0,,,,,
5831246.0,register date decision terminate on request,2012-11-06 09:36:26.000,560912.0,regular,1,register date decision terminate on request,Random delete (for augmentation only),,,
5831246.0,phase procedure aborted,2012-11-06 09:36:31.000,560912.0,regular,0,,,,,
5831246.0,register deadline,2012-11-06 09:36:32.000,560912.0,regular,0,,,,,
5831246.0,register deadline,2012-11-06 09:36:32.000,560912.0,regular,1,phase archived case,Random swap,,,
5831246.0,phase archived case,2012-11-06 09:36:34.000,560912.0,regular,0,,,,,
5831246.0,phase archived case,2012-11-06 09:36:34.000,560912.0,regular,1,register deadline,Random swap,,,
5831246.0,phase case handled,2012-11-06 09:36:35.000,560912.0,regular,0,,,,,
5831246.0,close case,2012-11-06 10:59:50.000,560912.0,regular,0,,,,,
5838789.0,register submission date request,2012-09-10 22:00:00.000,560872.0,regular,0,,,,,
5838789.0,OLO messaging active,2012-09-13 07:34:59.000,560872.0,regular,0,,,,,
5838789.0,phase application received,2012-09-13 07:34:59.000,560872.0,regular,0,,,,,
5838789.0,phase application received,2012-09-13 07:34:59.000,560872.0,regular,1,phase application received,Random delete (for augmentation only),,,
5838789.0,reception through OLO,2012-09-13 07:35:01.000,560872.0,regular,0,,,,,
5838789.0,send confirmation receipt,2012-09-13 07:35:01.000,560872.0,regular,0,,,,,
5838789.0,enter senddate acknowledgement,2012-09-13 07:37:35.000,560872.0,regular,0,,,,,
5838789.0,send confirmation receipt,2012-09-13 07:37:35.000,560872.0,regular,0,,,,,
5838789.0,forward to the competent authority,2012-09-13 07:37:38.000,560872.0,regular,0,,,,,
5838789.0,no permit required for application,2012-09-13 07:37:38.000,560872.0,regular,0,,,,,
5838789.0,regular procedure without MER,2012-09-13 07:37:38.000,560872.0,regular,0,,,,,
5838789.0,start WABOprocedure,2012-09-13 07:37:38.000,560872.0,regular,0,,,,,
5838789.0,no permit required for application,2012-09-13 07:37:38.000,560872.0,regular,1,no permit required for application,Random delete (for augmentation only),,,
5838789.0,send procedure confirmation,2012-09-13 07:37:39.000,560872.0,regular,0,,,,,
5838789.0,enter senddate procedure confirmation,2012-09-13 07:37:39.000,560872.0,regular,0,,,,,
5838789.0,registration date publication,2012-09-13 07:37:57.000,560872.0,regular,0,,,,,
5838789.0,treat subcases completeness,2012-10-29 13:14:03.000,2670601.0,regular,0,,,,,
5838789.0,subcases completeness completed,2012-10-29 13:14:07.000,2670601.0,regular,0,,,,,
5838789.0,subcases completeness completed,2012-10-29 13:14:07.000,2670601.0,regular,1,subcases completeness completed,Random delete (for augmentation only),,,
5838789.0,activities regular procedure,2012-10-29 13:14:13.000,2670601.0,regular,0,,,,,
5838789.0,procedure change,2012-10-29 13:14:13.000,2670601.0,regular,0,,,,,
5838789.0,request complete,2012-10-29 13:14:16.000,2670601.0,regular,0,,,,,
5838789.0,phase application receptive,2012-10-29 13:14:17.000,2670601.0,regular,0,,,,,
5838789.0,procedure change after completeness,2012-10-29 13:14:19.000,2670601.0,regular,0,,,,,
5838789.0,request complete,2012-10-29 13:14:21.000,2670601.0,regular,0,,,,,
5838789.0,send letter in progress,2012-10-29 13:14:21.000,2670601.0,regular,0,,,,,
5838789.0,treat subcases content,2012-10-29 13:14:23.000,2670601.0,regular,0,,,,,
5838789.0,completed subcases content,2012-10-29 13:14:24.000,2670601.0,regular,0,,,,,
5838789.0,completed subcases content,2012-10-29 13:14:24.000,2670601.0,regular,1,procedure change,Random swap,,,
5838789.0,procedure change,2012-10-29 13:14:38.000,2670601.0,regular,0,,,,,
5838789.0,activities regular procedure,2012-10-29 13:14:38.000,2670601.0,regular,0,,,,,
5838789.0,procedure change,2012-10-29 13:14:38.000,2670601.0,regular,1,completed subcases content,Random swap,,,
5838789.0,procedure change,2012-10-29 13:14:38.000,2670601.0,regular,1,procedure change,Random delete (for augmentation only),,,
5838789.0,article 34  WABO applies,2012-10-29 13:20:55.000,2670601.0,regular,0,,,,,
5838789.0,assessment of content completed,2012-10-29 13:20:56.000,2670601.0,regular,0,,,,,
5838789.0,phase advice known,2012-10-29 13:20:57.000,2670601.0,regular,0,,,,,
5838789.0,grounds for refusal,2012-10-29 13:20:59.000,2670601.0,regular,0,,,,,
5838789.0,ask stakeholders views,2012-10-29 13:21:03.000,2670601.0,regular,0,,,,,
5838789.0,suspension ground applicable,2012-10-29 13:21:06.000,2670601.0,regular,0,,,,,
5838789.0,by law,2012-10-29 13:21:07.000,2670601.0,regular,0,,,,,
5838789.0,creating environmental permit decision,2012-10-29 13:21:08.000,2670601.0,regular,0,,,,,
5838789.0,decision date prior to decision,2012-10-29 13:21:14.000,2670601.0,regular,0,,,,,
5838789.0,generating decision environmental permit,2012-10-29 13:21:14.000,2670601.0,regular,0,,,,,
5838789.0,generating decision environmental permit,2012-10-29 14:35:11.000,2670601.0,regular,0,,,,,
5838789.0,submit decision,2012-10-29 14:35:19.000,2670601.0,regular,0,,,,,
5838789.0,register date environmental permit decision,2012-10-29 14:35:19.000,2670601.0,regular,0,,,,,
5838789.0,create subcases present decision,2012-10-30 07:55:03.000,560890.0,regular,0,,,,,
5838789.0,enrich decision,2012-10-30 07:55:07.000,560890.0,regular,0,,,,,
5838789.0,record date of decision environmental permit,2012-10-30 07:55:07.000,560890.0,regular,0,,,,,
5838789.0,enrich decision,2012-10-30 07:55:07.000,560890.0,regular,1,record date of decision environmental permit,Random swap,,,
5838789.0,record date of decision environmental permit,2012-10-30 07:55:07.000,560890.0,regular,1,enrich decision,Random swap,,,
5838789.0,phase decision taken,2012-10-30 07:55:11.000,560890.0,regular,0,,,,,
5838789.0,register objection and appeal periods,2012-10-30 07:55:14.000,560890.0,regular,0,,,,,
5838789.0,register objection and appeal periods,2012-10-30 07:55:14.000,560890.0,regular,1,register objection and appeal periods,Random delete (for augmentation only),,,
5838789.0,enter senddate decision environmental permit,2012-10-30 07:56:52.000,560890.0,regular,0,,,,,
5838789.0,transcript decision environmental permit to stakeholders,2012-10-30 07:56:52.000,560890.0,regular,0,,,,,
5838789.0,transcript decision environmental permit to stakeholders,2012-10-30 07:56:52.000,560890.0,regular,1,enter senddate decision,Random swap,,,
5838789.0,enter senddate decision,2012-10-30 07:56:56.000,560890.0,regular,0,,,,,
5838789.0,enter senddate decision environmental permit,2012-10-30 07:56:56.000,560890.0,regular,0,,,,,
5838789.0,phase decision sent,2012-10-30 07:56:56.000,560890.0,regular,0,,,,,
5838789.0,enter senddate decision,2012-10-30 07:56:56.000,560890.0,regular,1,transcript decision environmental permit to stakeholders,Random swap,,,
5838789.0,create publication document,2012-10-30 07:57:17.000,560890.0,regular,0,,,,,
5838789.0,date decision for inspection,2012-11-07 23:00:00.000,560890.0,regular,0,,,,,
5841335.0,register submission date request,2012-09-10 22:00:00.000,560925.0,regular,0,,,,,
5841335.0,OLO messaging active,2012-09-13 08:58:46.000,560925.0,regular,0,,,,,
5841335.0,phase application received,2012-09-13 08:58:46.000,560925.0,regular,0,,,,,
5841335.0,reception through OLO,2012-09-13 08:58:48.000,560925.0,regular,0,,,,,
5841335.0,send confirmation receipt,2012-09-13 08:58:48.000,560925.0,regular,0,,,,,
5841335.0,enter senddate acknowledgement,2012-09-13 08:58:51.000,560925.0,regular,0,,,,,
5841335.0,send confirmation receipt,2012-09-13 08:58:51.000,560925.0,regular,0,,,,,
5841335.0,forward to the competent authority,2012-09-13 08:59:25.000,560925.0,regular,0,,,,,
5841335.0,no permit required for application,2012-09-13 08:59:25.000,560925.0,regular,0,,,,,
5841335.0,regular procedure without MER,2012-09-13 08:59:25.000,560925.0,regular,0,,,,,
5841335.0,start WABOprocedure,2012-09-13 08:59:25.000,560925.0,regular,0,,,,,
5841335.0,send procedure confirmation,2012-09-13 08:59:27.000,560925.0,regular,0,,,,,
5841335.0,enter senddate procedure confirmation,2012-09-13 08:59:27.000,560925.0,regular,0,,,,,
5841335.0,create publication document,2012-10-01 10:22:34.000,3273854.0,regular,0,,,,,
5841335.0,treat subcases completeness,2012-10-01 10:22:37.000,3273854.0,regular,0,,,,,
5841335.0,treat subcases completeness,2012-10-01 10:22:37.000,3273854.0,regular,1,treat subcases completeness,Random delete (for augmentation only),,,
5841335.0,subcases completeness completed,2012-10-01 10:22:38.000,3273854.0,regular,0,,,,,
5841335.0,activities regular procedure,2012-10-01 10:22:40.000,3273854.0,regular,0,,,,,
5841335.0,procedure change,2012-10-01 10:22:40.000,3273854.0,regular,0,,,,,
5841335.0,phase application receptive,2012-10-01 10:22:42.000,3273854.0,regular,0,,,,,
5841335.0,request complete,2012-10-01 10:22:42.000,3273854.0,regular,0,,,,,
5841335.0,phase application receptive,2012-10-01 10:22:42.000,3273854.0,regular,1,phase application receptive,Random delete (for augmentation only),,,
5841335.0,procedure change after completeness,2012-10-01 10:22:43.000,3273854.0,regular,0,,,,,
5841335.0,request complete,2012-10-01 10:22:44.000,3273854.0,regular,0,,,,,
5841335.0,send letter in progress,2012-10-01 10:22:44.000,3273854.0,regular,0,,,,,
5841335.0,treat subcases content,2012-10-01 10:22:45.000,3273854.0,regular,0,,,,,
5841335.0,treat subcases content,2012-10-01 10:22:45.000,3273854.0,regular,1,treat subcases content,Random delete (for augmentation only),,,
5841335.0,completed subcases content,2012-10-01 10:22:46.000,3273854.0,regular,0,,,,,
5841335.0,activities regular procedure,2012-10-01 10:22:48.000,3273854.0,regular,0,,,,,
5841335.0,procedure change,2012-10-01 10:22:48.000,3273854.0,regular,0,,,,,
5841335.0,activities regular procedure,2012-10-01 10:22:48.000,3273854.0,regular,1,activities regular procedure,Random delete (for augmentation only),,,
5841335.0,article 34  WABO applies,2012-10-01 10:22:49.000,3273854.0,regular,0,,,,,
5841335.0,assessment of content completed,2012-10-01 10:22:50.000,3273854.0,regular,0,,,,,
5841335.0,phase advice known,2012-10-01 10:22:50.000,3273854.0,regular,0,,,,,
5841335.0,assessment of content completed,2012-10-01 10:22:50.000,3273854.0,regular,1,phase advice known,Random swap,,,
5841335.0,phase advice known,2012-10-01 10:22:50.000,3273854.0,regular,1,assessment of content completed,Random swap,,,
5841335.0,grounds for refusal,2012-10-01 10:22:51.000,3273854.0,regular,0,,,,,
5841335.0,ask stakeholders views,2012-10-01 10:22:52.000,3273854.0,regular,0,,,,,
5841335.0,suspension ground applicable,2012-10-01 10:22:52.000,3273854.0,regular,0,,,,,
5841335.0,suspension ground applicable,2012-10-01 10:22:52.000,3273854.0,regular,1,suspension ground applicable,Random delete (for augmentation only),,,
5841335.0,by law,2012-10-01 10:22:53.000,3273854.0,regular,0,,,,,
5841335.0,creating environmental permit decision,2012-10-01 10:22:54.000,3273854.0,regular,0,,,,,
5841335.0,decision date prior to decision,2012-10-01 10:22:57.000,3273854.0,regular,0,,,,,
5841335.0,generating decision environmental permit,2012-10-01 10:22:57.000,3273854.0,regular,0,,,,,
5841335.0,generating decision environmental permit,2012-10-02 10:14:32.000,560890.0,regular,0,,,,,
5841335.0,record date of decision environmental permit,2012-10-02 10:14:38.000,560890.0,regular,0,,,,,
5841335.0,register date environmental permit decision,2012-10-02 10:14:38.000,560890.0,regular,0,,,,,
5841335.0,submit decision,2012-10-02 10:14:38.000,560890.0,regular,0,,,,,
5841335.0,phase decision taken,2012-10-02 10:20:54.000,560890.0,regular,0,,,,,
5841335.0,register objection and appeal periods,2012-10-02 10:20:58.000,560890.0,regular,0,,,,,
5841335.0,enter senddate decision environmental permit,2012-10-02 10:21:38.000,560890.0,regular,0,,,,,
5841335.0,transcript decision environmental permit to stakeholders,2012-10-02 10:21:38.000,560890.0,regular,0,,,,,
5841335.0,enter senddate decision,2012-10-02 10:21:48.000,560890.0,regular,0,,,,,
5841335.0,enter senddate decision environmental permit,2012-10-02 10:21:48.000,560890.0,regular,0,,,,,
5841335.0,phase decision sent,2012-10-02 10:21:48.000,560890.0,regular,0,,,,,
5841335.0,create publication document,2012-10-02 10:22:33.000,560890.0,regular,0,,,,,
5841335.0,date decision for inspection,2012-10-10 22:00:00.000,560890.0,regular,0,,,,,
5843747.0,register submission date request,2012-09-11 22:00:00.000,560872.0,regular,0,,,,,
5843747.0,register submission date request,2012-09-11 22:00:00.000,560872.0,regular,1,register submission date request,Random delete (for augmentation only),,,
5843747.0,OLO messaging active,2012-09-13 10:50:26.000,560872.0,regular,0,,,,,
5843747.0,phase application received,2012-09-13 10:50:26.000,560872.0,regular,0,,,,,
5843747.0,phase application received,2012-09-13 10:50:26.000,560872.0,regular,1,reception through OLO,Random swap,,,
5843747.0,reception through OLO,2012-09-13 10:50:27.000,560872.0,regular,0,,,,,
5843747.0,send confirmation receipt,2012-09-13 10:50:27.000,560872.0,regular,0,,,,,
5843747.0,reception through OLO,2012-09-13 10:50:27.000,560872.0,regular,1,phase application received,Random swap,,,
5843747.0,enter senddate acknowledgement,2012-09-13 10:52:43.000,560872.0,regular,0,,,,,
5843747.0,send confirmation receipt,2012-09-13 10:52:43.000,560872.0,regular,0,,,,,
5843747.0,forward to the competent authority,2012-09-13 10:52:46.000,560872.0,regular,0,,,,,
5843747.0,no permit required for application,2012-09-13 10:52:46.000,560872.0,regular,0,,,,,
5843747.0,regular procedure without MER,2012-09-13 10:52:46.000,560872.0,regular,0,,,,,
5843747.0,start WABOprocedure,2012-09-13 10:52:46.000,560872.0,regular,0,,,,,
5843747.0,send procedure confirmation,2012-09-13 10:52:47.000,560872.0,regular,0,,,,,
5843747.0,enter senddate procedure confirmation,2012-09-13 10:52:47.000,560872.0,regular,0,,,,,
5843747.0,registration date publication,2012-09-13 10:53:04.000,560872.0,regular,0,,,,,
5843747.0,registration date publication,2012-09-13 10:53:04.000,560872.0,regular,1,create publication document,Random swap,,,
5843747.0,create publication document,2012-10-05 08:44:14.000,3273854.0,regular,0,,,,,
5843747.0,create publication document,2012-10-05 08:44:14.000,3273854.0,regular,1,registration date publication,Random swap,,,
5843747.0,treat subcases completeness,2012-10-05 08:44:16.000,3273854.0,regular,0,,,,,
5843747.0,subcases completeness completed,2012-10-05 08:44:19.000,3273854.0,regular,0,,,,,
5843747.0,activities regular procedure,2012-10-05 08:44:23.000,3273854.0,regular,0,,,,,
5843747.0,procedure change,2012-10-05 08:44:23.000,3273854.0,regular,0,,,,,
5843747.0,activities regular procedure,2012-10-05 08:44:23.000,3273854.0,regular,1,procedure change,Random swap,,,
5843747.0,procedure change,2012-10-05 08:44:23.000,3273854.0,regular,1,activities regular procedure,Random swap,,,
5843747.0,phase application receptive,2012-10-05 08:44:27.000,3273854.0,regular,0,,,,,
5843747.0,request complete,2012-10-05 08:44:27.000,3273854.0,regular,0,,,,,
5843747.0,phase application receptive,2012-10-05 08:44:27.000,3273854.0,regular,1,phase application receptive,Random delete (for augmentation only),,,
5843747.0,request complete,2012-10-05 08:44:27.000,3273854.0,regular,1,request complete,Random delete (for augmentation only),,,
5843747.0,procedure change after completeness,2012-10-05 08:44:32.000,3273854.0,regular,0,,,,,
5843747.0,procedure change after completeness,2012-10-05 08:44:32.000,3273854.0,regular,1,procedure change after completeness,Random delete (for augmentation only),,,
5843747.0,send letter in progress,2012-10-05 08:44:33.000,3273854.0,regular,0,,,,,
5843747.0,request complete,2012-10-05 08:44:33.000,3273854.0,regular,0,,,,,
5843747.0,treat subcases content,2012-10-05 08:44:34.000,3273854.0,regular,0,,,,,
5843747.0,completed subcases content,2012-10-05 08:44:35.000,3273854.0,regular,0,,,,,
5843747.0,activities regular procedure,2012-10-05 08:44:37.000,3273854.0,regular,0,,,,,
5843747.0,procedure change,2012-10-05 08:44:37.000,3273854.0,regular,0,,,,,
5843747.0,article 34  WABO applies,2012-10-05 08:44:38.000,3273854.0,regular,0,,,,,
5843747.0,assessment of content completed,2012-10-05 08:44:38.000,3273854.0,regular,0,,,,,
5843747.0,phase advice known,2012-10-05 08:44:38.000,3273854.0,regular,0,,,,,
5843747.0,ask stakeholders views,2012-10-05 08:44:40.000,3273854.0,regular,0,,,,,
5843747.0,grounds for refusal,2012-10-05 08:44:40.000,3273854.0,regular,0,,,,,
5843747.0,ask stakeholders views,2012-10-05 08:44:40.000,3273854.0,regular,1,ask stakeholders views,Random delete (for augmentation only),,,
5843747.0,suspension ground applicable,2012-10-05 08:44:41.000,3273854.0,regular,0,,,,,
5843747.0,by law,2012-10-05 08:44:42.000,3273854.0,regular,0,,,,,
5843747.0,creating environmental permit decision,2012-10-05 08:44:42.000,3273854.0,regular,0,,,,,
5843747.0,decision date prior to decision,2012-10-05 08:44:44.000,3273854.0,regular,0,,,,,
5843747.0,generating decision environmental permit,2012-10-05 08:44:44.000,3273854.0,regular,0,,,,,
5843747.0,generating decision environmental permit,2012-10-09 13:13:57.000,560890.0,regular,0,,,,,
5843747.0,generating decision environmental permit,2012-10-09 13:13:57.000,560890.0,regular,1,generating decision environmental permit,Random delete (for augmentation only),,,
5843747.0,record date of decision environmental permit,2012-10-09 13:14:05.000,560890.0,regular,0,,,,,
5843747.0,register date environmental permit decision,2012-10-09 13:14:05.000,560890.0,regular,0,,,,,
5843747.0,submit decision,2012-10-09 13:14:05.000,560890.0,regular,0,,,,,
5843747.0,phase decision taken,2012-10-09 13:14:08.000,560890.0,regular,0,,,,,
5843747.0,register objection and appeal periods,2012-10-09 13:14:14.000,560890.0,regular,0,,,,,
5843747.0,enter senddate decision environmental permit,2012-10-09 13:14:59.000,560890.0,regular,0,,,,,
5843747.0,transcript decision environmental permit to stakeholders,2012-10-09 13:14:59.000,560890.0,regular,0,,,,,
5843747.0,enter senddate decision,2012-10-09 13:15:10.000,560890.0,regular,0,,,,,
5843747.0,enter senddate decision environmental permit,2012-10-09 13:15:10.000,560890.0,regular,0,,,,,
5843747.0,phase decision sent,2012-10-09 13:15:10.000,560890.0,regular,0,,,,,
5843747.0,create publication document,2012-10-09 13:15:20.000,560890.0,regular,0,,,,,
5843747.0,date decision for inspection,2012-10-17 22:00:00.000,560890.0,regular,0,,,,,
5846992.0,register submission date request,2012-09-12 22:00:00.000,560925.0,regular,0,,,,,
5846992.0,OLO messaging active,2012-09-13 13:27:21.000,560925.0,regular,0,,,,,
5846992.0,phase application received,2012-09-13 13:27:21.000,560925.0,regular,0,,,,,
5846992.0,phase application received,2012-09-13 13:27:21.000,560925.0,regular,1,reception through OLO,Random swap,,,
5846992.0,reception through OLO,2012-09-13 13:27:22.000,560925.0,regular,0,,,,,
5846992.0,send confirmation receipt,2012-09-13 13:27:22.000,560925.0,regular,0,,,,,
5846992.0,reception through OLO,2012-09-13 13:27:22.000,560925.0,regular,1,phase application received,Random swap,,,
5846992.0,send confirmation receipt,2012-09-13 13:30:25.000,560925.0,regular,0,,,,,
5846992.0,forward to the competent authority,2012-09-13 13:30:32.000,560925.0,regular,0,,,,,
5846992.0,no permit required for application,2012-09-13 13:30:32.000,560925.0,regular,0,,,,,
5846992.0,regular procedure without MER,2012-09-13 13:30:32.000,560925.0,regular,0,,,,,
5846992.0,start WABOprocedure,2012-09-13 13:30:32.000,560925.0,regular,0,,,,,
5846992.0,regular procedure without MER,2012-09-13 13:30:32.000,560925.0,regular,1,regular procedure without MER,Random delete (for augmentation only),,,
5846992.0,no permit required for application,2012-09-13 13:30:32.000,560925.0,regular,1,regular procedure without MER,Random swap,,,
5846992.0,regular procedure without MER,2012-09-13 13:30:32.000,560925.0,regular,1,no permit required for application,Random swap,,,
5846992.0,send procedure confirmation,2012-09-13 13:30:33.000,560925.0,regular,0,,,,,
5846992.0,send procedure confirmation,2012-09-13 13:30:33.000,560925.0,regular,1,enter senddate procedure confirmation,Random swap,,,
5846992.0,enter senddate procedure confirmation,2012-09-13 22:00:00.000,560925.0,regular,0,,,,,
5846992.0,enter senddate acknowledgement,2012-09-13 22:00:00.000,560925.0,regular,0,,,,,
5846992.0,enter senddate procedure confirmation,2012-09-13 22:00:00.000,560925.0,regular,1,send procedure confirmation,Random swap,,,
5846992.0,treat subcases completeness,2012-09-18 16:55:14.000,2670601.0,regular,0,,,,,
5846992.0,subcases completeness completed,2012-09-18 16:55:15.000,2670601.0,regular,0,,,,,
5846992.0,activities regular procedure,2012-09-18 16:55:16.000,2670601.0,regular,0,,,,,
5846992.0,procedure change,2012-09-18 16:55:16.000,2670601.0,regular,0,,,,,
5846992.0,phase application receptive,2012-09-18 16:55:20.000,2670601.0,regular,0,,,,,
5846992.0,request complete,2012-09-18 16:55:20.000,2670601.0,regular,0,,,,,
5846992.0,request complete,2012-09-18 16:55:20.000,2670601.0,regular,1,request complete,Random delete (for augmentation only),,,
5846992.0,procedure change after completeness,2012-09-18 16:55:21.000,2670601.0,regular,0,,,,,
5846992.0,request complete,2012-09-18 16:55:22.000,2670601.0,regular,0,,,,,
5846992.0,send letter in progress,2012-09-18 16:55:22.000,2670601.0,regular,0,,,,,
5846992.0,treat subcases content,2012-09-18 16:55:23.000,2670601.0,regular,0,,,,,
5846992.0,completed subcases content,2012-09-18 16:55:24.000,2670601.0,regular,0,,,,,
5846992.0,procedure change,2012-09-18 16:55:32.000,2670601.0,regular,0,,,,,
5846992.0,activities regular procedure,2012-09-18 16:55:32.000,2670601.0,regular,0,,,,,
5846992.0,activities regular procedure,2012-09-18 16:55:32.000,2670601.0,regular,1,article 34  WABO applies,Random swap,,,
5846992.0,article 34  WABO applies,2012-09-18 16:55:34.000,2670601.0,regular,0,,,,,
5846992.0,article 34  WABO applies,2012-09-18 16:55:34.000,2670601.0,regular,1,activities regular procedure,Random swap,,,
5846992.0,assessment of content completed,2012-09-18 16:55:35.000,2670601.0,regular,0,,,,,
5846992.0,assessment of content completed,2012-09-18 16:55:35.000,2670601.0,regular,1,assessment of content completed,Random delete (for augmentation only),,,
5846992.0,phase advice known,2012-09-18 16:55:36.000,2670601.0,regular,0,,,,,
5846992.0,grounds for refusal,2012-09-18 16:55:39.000,2670601.0,regular,0,,,,,
5846992.0,ask stakeholders views,2012-09-18 16:55:42.000,2670601.0,regular,0,,,,,
5846992.0,suspension ground applicable,2012-09-18 16:55:44.000,2670601.0,regular,0,,,,,
5846992.0,suspension ground applicable,2012-09-18 16:55:44.000,2670601.0,regular,1,by law,Random swap,,,
5846992.0,by law,2012-09-18 16:55:45.000,2670601.0,regular,0,,,,,
5846992.0,by law,2012-09-18 16:55:45.000,2670601.0,regular,1,suspension ground applicable,Random swap,,,
5846992.0,creating environmental permit decision,2012-09-18 16:55:46.000,2670601.0,regular,0,,,,,
5846992.0,decision date prior to decision,2012-09-18 16:55:49.000,2670601.0,regular,0,,,,,
5846992.0,generating decision environmental permit,2012-09-18 16:55:49.000,2670601.0,regular,0,,,,,
5846992.0,generating decision environmental permit,2012-09-18 16:55:49.000,2670601.0,regular,1,generating decision environmental permit,Random swap,,,
5846992.0,generating decision environmental permit,2012-09-19 09:04:01.000,2670601.0,regular,0,,,,,
5846992.0,generating decision environmental permit,2012-09-19 09:04:01.000,2670601.0,regular,1,generating decision environmental permit,Random swap,,,
5846992.0,submit decision,2012-09-21 07:04:50.000,560890.0,regular,0,,,,,
5846992.0,register date environmental permit decision,2012-09-21 07:04:50.000,560890.0,regular,0,,,,,
5846992.0,phase decision taken,2012-09-21 07:27:26.000,560890.0,regular,0,,,,,
5846992.0,register objection and appeal periods,2012-09-21 07:28:11.000,560890.0,regular,0,,,,,
5846992.0,transcript decision environmental permit to stakeholders,2012-09-21 07:31:00.000,560890.0,regular,0,,,,,
5846992.0,enter senddate decision,2012-09-21 07:31:08.000,560890.0,regular,0,,,,,
5846992.0,enter senddate decision environmental permit,2012-09-21 07:31:08.000,560890.0,regular,0,,,,,
5846992.0,phase decision sent,2012-09-21 07:31:08.000,560890.0,regular,0,,,,,
5846992.0,create publication document,2012-09-21 07:31:19.000,560890.0,regular,0,,,,,
5846992.0,enter senddate decision environmental permit,2012-09-24 22:00:00.000,560890.0,regular,0,,,,,
5846992.0,record date of decision environmental permit,2012-09-24 22:00:00.000,560890.0,regular,0,,,,,
5846992.0,enter senddate decision environmental permit,2012-09-24 22:00:00.000,560890.0,regular,1,record date of decision environmental permit,Random swap,,,
5846992.0,record date of decision environmental permit,2012-09-24 22:00:00.000,560890.0,regular,1,enter senddate decision environmental permit,Random swap,,,
5846992.0,date decision for inspection,2012-10-03 22:00:00.000,560890.0,regular,0,,,,,
5875084.0,register submission date request,2012-09-18 22:00:00.000,560872.0,regular,0,,,,,
5875084.0,OLO messaging active,2012-09-20 08:48:23.000,560872.0,regular,0,,,,,
5875084.0,phase application received,2012-09-20 08:48:23.000,560872.0,regular,0,,,,,
5875084.0,reception through OLO,2012-09-20 08:48:24.000,560872.0,regular,0,,,,,
5875084.0,send confirmation receipt,2012-09-20 08:48:24.000,560872.0,regular,0,,,,,
5875084.0,send confirmation receipt,2012-09-20 08:48:24.000,560872.0,regular,1,send confirmation receipt,Random delete (for augmentation only),,,
5875084.0,enter senddate acknowledgement,2012-09-20 08:48:28.000,560872.0,regular,0,,,,,
5875084.0,send confirmation receipt,2012-09-20 08:48:28.000,560872.0,regular,0,,,,,
