Case,Activity,Timestamp,Resource,Injection,Aug,semantic_reason,augmented_activity,prompt,resource
2883.0,Check for completeness,NaT,Clerk-000002,,0,,,,
2883.0,Perform checks,NaT,Clerk-000004,,0,,,,
2883.0,Make decision,NaT,Manager-000002,,0,,,,
2892.0,Check for completeness,NaT,Clerk-000003,,0,,,,
2892.0,New online application received,NaT,,,0,,,,
2892.0,Perform checks,NaT,Clerk-000006,,0,,,,
2892.0,Make decision,NaT,Manager-000002,,0,,,,
2892.0,Notify accept,NaT,Manager-000001,,0,,,,
2892.0,Perform checks,NaT,,,1,The bank needs to verify the customer's financial and credit history before making a decision on the credit application.,Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2892.0).
The following events have occurred so far:
at NaT, 'Check for completeness' occurred.
at NaT, 'New online application received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2892.0,Deliver card,NaT,Manager-000005,,0,,,,
2892.0,EVENT 13 END,NaT,,,0,,,,
2897.0,Request info,2025-05-30 04:09:06,Manager-000006,,0,,,,
2897.0,Check for completeness,2025-05-30 04:44:30,Clerk-000001,,0,,,,
2897.0,New online application received,2025-05-30 04:44:30,,,0,,,,
2897.0,Request info,2025-05-30 07:37:48,Manager-000005,,0,,,,
2897.0,info received,2025-05-30 09:20:54,,,0,,,,
2897.0,Check for completeness,2025-05-30 09:30:54,Clerk-000006,,0,,,,
2897.0,info received,2025-05-30 11:59:36,,,0,,,,
2897.0,info received,2025-05-30 12:04:42,,,0,,,,
2897.0,Check for completeness,2025-05-30 12:09:36,Clerk-000003,,0,,,,
2897.0,Request info,2025-05-30 12:12:09,,,1,"The customer has previously requested information multiple times, it is likely that they",Request info,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2897.0).
The following events have occurred so far:
at 2025-05-30 04:09:06, 'Request info' occurred.
at 2025-05-30 04:44:30, 'Check for completeness' occurred.
at 2025-05-30 04:44:30, 'New online application received' occurred.
at 2025-05-30 07:37:48, 'Request info' occurred.
at 2025-05-30 09:20:54, 'info received' occurred.
at 2025-05-30 09:30:54, 'Check for completeness' occurred.
at 2025-05-30 11:59:36, 'info received' occurred.
at 2025-05-30 12:04:42, 'info received' occurred.
at 2025-05-30 12:09:36, 'Check for completeness' occurred.
at 2025-05-30 12:14:42, 'Check for completeness' occurred.
at 2025-05-30 12:55:42, 'Perform checks' occurred.
at 2025-05-30 16:11:54, 'Request info' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2897.0,Check for completeness,2025-05-30 12:14:42,Clerk-000002,,0,,,,
2897.0,Perform checks,2025-05-30 12:55:42,Clerk-000005,,0,,,,
2897.0,Request info,2025-05-30 16:11:54,Manager-000002,,0,,,,
2897.0,Request info,2025-05-30 20:45:36,Manager-000005,,0,,,,
2897.0,info received,2025-05-30 21:54:24,,,0,,,,
2897.0,Check for completeness,2025-05-30 22:04:24,Clerk-000004,,0,,,,
2897.0,Request info,2025-05-30 22:13:06,Manager-000004,,0,,,,
2897.0,info received,NaT,,,0,,,,
2897.0,Check for completeness,NaT,Clerk-000006,,0,,,,
2897.0,Request info,NaT,,,1,The customer has requested information twice after the application,Request info,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2897.0).
The following events have occurred so far:
at 2025-05-30 04:09:06, 'Request info' occurred.
at 2025-05-30 04:44:30, 'Check for completeness' occurred.
at 2025-05-30 04:44:30, 'New online application received' occurred.
at 2025-05-30 07:37:48, 'Request info' occurred.
at 2025-05-30 09:20:54, 'info received' occurred.
at 2025-05-30 09:30:54, 'Check for completeness' occurred.
at 2025-05-30 11:59:36, 'info received' occurred.
at 2025-05-30 12:04:42, 'info received' occurred.
at 2025-05-30 12:09:36, 'Check for completeness' occurred.
at 2025-05-30 12:14:42, 'Check for completeness' occurred.
at 2025-05-30 12:55:42, 'Perform checks' occurred.
at 2025-05-30 16:11:54, 'Request info' occurred.
at 2025-05-30 20:45:36, 'Request info' occurred.
at 2025-05-30 21:54:24, 'info received' occurred.
at 2025-05-30 22:04:24, 'Check for completeness' occurred.
at 2025-05-30 22:13:06, 'Request info' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'Perform checks' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Request info' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Perform checks' occurred.
at NaT, 'review request received' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'notify reject' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2897.0,info received,NaT,,,0,,,,
2897.0,Check for completeness,NaT,Clerk-000005,,0,,,,
2897.0,notify reject,NaT,Manager-000006,,0,,,,
2897.0,Perform checks,NaT,Clerk-000006,,0,,,,
2897.0,Make decision,NaT,Manager-000005,,0,,,,
2897.0,Request info,NaT,Manager-000006,,0,,,,
2897.0,Make decision,NaT,Manager-000001,,0,,,,
2897.0,Perform checks,NaT,Clerk-000001,,0,,,,
2897.0,review request received,NaT,,,0,,,,
2897.0,Make decision,NaT,Manager-000006,,0,,,,
2897.0,Check for completeness,NaT,Clerk-000005,,0,,,,
2897.0,notify reject,NaT,Manager-000004,,0,,,,
2897.0,review request received,NaT,,,0,,,,
2897.0,Request info,NaT,,,1,The customer has requested information twice after the application,Request info,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2897.0).
The following events have occurred so far:
at 2025-05-30 04:09:06, 'Request info' occurred.
at 2025-05-30 04:44:30, 'Check for completeness' occurred.
at 2025-05-30 04:44:30, 'New online application received' occurred.
at 2025-05-30 07:37:48, 'Request info' occurred.
at 2025-05-30 09:20:54, 'info received' occurred.
at 2025-05-30 09:30:54, 'Check for completeness' occurred.
at 2025-05-30 11:59:36, 'info received' occurred.
at 2025-05-30 12:04:42, 'info received' occurred.
at 2025-05-30 12:09:36, 'Check for completeness' occurred.
at 2025-05-30 12:14:42, 'Check for completeness' occurred.
at 2025-05-30 12:55:42, 'Perform checks' occurred.
at 2025-05-30 16:11:54, 'Request info' occurred.
at 2025-05-30 20:45:36, 'Request info' occurred.
at 2025-05-30 21:54:24, 'info received' occurred.
at 2025-05-30 22:04:24, 'Check for completeness' occurred.
at 2025-05-30 22:13:06, 'Request info' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'Perform checks' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Request info' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Perform checks' occurred.
at NaT, 'review request received' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'review request received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'Request info' occurred.
at NaT, 'info received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2897.0,Check for completeness,NaT,Clerk-000003,,0,,,,
2897.0,Request info,NaT,Manager-000004,,0,,,,
2897.0,info received,NaT,,,0,,,,
2897.0,Check for completeness,NaT,,,1,"The customer has requested information twice and the bank has responded twice, but the application has not yet been reviewed for completeness. This is a common pattern in the data, so it is likely that the next activity will be a check for completeness.",Check for completeness,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2897.0).
The following events have occurred so far:
at 2025-05-30 04:09:06, 'Request info' occurred.
at 2025-05-30 04:44:30, 'Check for completeness' occurred.
at 2025-05-30 04:44:30, 'New online application received' occurred.
at 2025-05-30 07:37:48, 'Request info' occurred.
at 2025-05-30 09:20:54, 'info received' occurred.
at 2025-05-30 09:30:54, 'Check for completeness' occurred.
at 2025-05-30 11:59:36, 'info received' occurred.
at 2025-05-30 12:04:42, 'info received' occurred.
at 2025-05-30 12:09:36, 'Check for completeness' occurred.
at 2025-05-30 12:14:42, 'Check for completeness' occurred.
at 2025-05-30 12:55:42, 'Perform checks' occurred.
at 2025-05-30 16:11:54, 'Request info' occurred.
at 2025-05-30 20:45:36, 'Request info' occurred.
at 2025-05-30 21:54:24, 'info received' occurred.
at 2025-05-30 22:04:24, 'Check for completeness' occurred.
at 2025-05-30 22:13:06, 'Request info' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'Perform checks' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Request info' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Perform checks' occurred.
at NaT, 'review request received' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'review request received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'Request info' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'Notify accept' occurred.
at NaT, 'Deliver card' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2897.0,Check for completeness,NaT,Clerk-000001,,0,,,,
2897.0,Notify accept,NaT,Manager-000001,,0,,,,
2897.0,Deliver card,NaT,Manager-000004,,0,,,,
2897.0,EVENT 13 END,NaT,,,0,,,,
2897.0,Request info,NaT,Manager-000002,,0,,,,
2897.0,info received,NaT,,,0,,,,
2897.0,Check for completeness,NaT,Clerk-000005,,0,,,,
2910.0,Request info,2025-05-30 07:21:42,Manager-000001,,0,,,,
2910.0,'Notify accept',2025-05-30 07:39:27,,,1,"The last activity was 'Make decision', but it was followed by a 'notify reject'. The customer may have been asked to provide more information, so the next likely activity is 'Check for completeness'.",'Notify accept',"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2910.0).
The following events have occurred so far:
at 2025-05-30 07:21:42, 'Request info' occurred.
at 2025-05-30 07:57:12, 'info received' occurred.
at 2025-05-30 08:07:12, 'Check for completeness' occurred.
at 2025-05-30 09:36:24, 'Perform checks' occurred.
at 2025-05-30 13:36:48, 'Make decision' occurred.
at 2025-05-30 21:22:18, 'notify reject' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'New online application received' occurred.
at NaT, 'Request info' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'Request info' occurred.
at NaT, 'time out' occurred.
at NaT, 'EVENT 13 END' occurred.
at NaT, 'review request received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2910.0,info received,2025-05-30 07:57:12,,,0,,,,
2910.0,Check for completeness,2025-05-30 08:07:12,Clerk-000004,,0,,,,
2910.0,Perform checks,2025-05-30 09:36:24,Clerk-000006,,0,,,,
2910.0,Make decision,2025-05-30 13:36:48,Manager-000003,,0,,,,
2910.0,notify reject,2025-05-30 21:22:18,Manager-000002,,0,,,,
2910.0,Make decision,NaT,Manager-000005,,0,,,,
2910.0,notify reject,NaT,Manager-000002,,0,,,,
2910.0,Check for completeness,NaT,Clerk-000001,,0,,,,
2910.0,New online application received,NaT,,,0,,,,
2910.0,Request info,NaT,Manager-000002,,0,,,,
2910.0,info received,NaT,,,0,,,,
2910.0,Check for completeness,NaT,Clerk-000002,,0,,,,
2910.0,Request info,NaT,Manager-000006,,0,,,,
2910.0,time out,NaT,,,0,,,,
2910.0,'Perform checks',NaT,,,1,"The last activity was 'Make decision', but",'Perform checks',"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2910.0).
The following events have occurred so far:
at 2025-05-30 07:21:42, 'Request info' occurred.
at 2025-05-30 07:57:12, 'info received' occurred.
at 2025-05-30 08:07:12, 'Check for completeness' occurred.
at 2025-05-30 09:36:24, 'Perform checks' occurred.
at 2025-05-30 13:36:48, 'Make decision' occurred.
at 2025-05-30 21:22:18, 'notify reject' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'New online application received' occurred.
at NaT, 'Request info' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'Request info' occurred.
at NaT, 'time out' occurred.
at NaT, 'EVENT 13 END' occurred.
at NaT, 'review request received' occurred.
at NaT, 'Check for completeness' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2910.0,EVENT 13 END,NaT,,,0,,,,
2910.0,review request received,NaT,,,0,,,,
2910.0,Check for completeness,NaT,Clerk-000003,,0,,,,
2910.0,info received,NaT,,,0,,,,
2910.0,Check for completeness,NaT,Clerk-000005,,0,,,,
2910.0,Perform checks,NaT,Clerk-000001,,0,,,,
2916.0,Deliver card,2025-05-30 08:54:12,Manager-000005,,0,,,,
2916.0,Check for completeness,2025-05-30 18:06:54,Clerk-000002,,0,,,,
2916.0,New online application received,2025-05-30 18:06:54,,,0,,,,
2916.0,Request info,2025-05-30 20:21:36,Manager-000003,,0,,,,
2916.0,info received,NaT,,,0,,,,
2916.0,Check for completeness,NaT,Clerk-000004,,0,,,,
2916.0,EVENT 13 END,NaT,,,0,,,,
2916.0,Perform checks,NaT,Clerk-000003,,0,,,,
2916.0,New online application received,NaT,,,1,"The previous activity was also a 'New online application received'. However, since this is the first",New online application received,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2916.0).
The following events have occurred so far:
at 2025-05-30 08:54:12, 'Deliver card' occurred.
at 2025-05-30 18:06:54, 'Check for completeness' occurred.
at 2025-05-30 18:06:54, 'New online application received' occurred.
at 2025-05-30 20:21:36, 'Request info' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2916.0,Make decision,NaT,Manager-000001,,0,,,,
2916.0,Notify accept,NaT,Manager-000004,,0,,,,
2918.0,Perform checks,2025-05-30 00:33:30,Clerk-000004,,0,,,,
2918.0,Perform checks,2025-05-30 00:48:00,Clerk-000001,,0,,,,
2918.0,Make decision,2025-05-30 05:50:00,Manager-000001,,0,,,,
2918.0,Perform checks,2025-05-30 10:26:30,Clerk-000002,,0,,,,
2918.0,Make decision,2025-05-30 21:15:30,Manager-000001,,0,,,,
2918.0,notify reject,2025-05-30 21:40:06,Manager-000006,,0,,,,
2918.0,Check for completeness,2025-05-30 22:05:42,Clerk-000005,,0,,,,
2918.0,New online application received,2025-05-30 22:05:42,,,0,,,,
2918.0,Make decision,2025-05-30 22:49:06,Manager-000005,,0,,,,
2918.0,notify reject,NaT,Manager-000002,,0,,,,
2918.0,time out,NaT,,,0,,,,
2918.0,EVENT 13 END,NaT,,,0,,,,
2918.0,Request info,NaT,Manager-000003,,0,,,,
2918.0,notify reject,NaT,Manager-000004,,0,,,,
2918.0,review request received,NaT,,,0,,,,
2918.0,Check for completeness,NaT,Clerk-000003,,0,,,,
2918.0,Make decision,NaT,,,1,The bank has gathered all necessary information and is now ready to make a decision on the loan application.,Make decision,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2918.0).
The following events have occurred so far:
at 2025-05-30 00:33:30, 'Perform checks' occurred.
at 2025-05-30 00:48:00, 'Perform checks' occurred.
at 2025-05-30 05:50:00, 'Make decision' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2918.0,info received,NaT,,,0,,,,
2918.0,Check for completeness,NaT,Clerk-000003,,0,,,,
2918.0,Request info,NaT,Manager-000005,,0,,,,
2918.0,review request received,NaT,,,0,,,,
2918.0,Check for completeness,NaT,Clerk-000001,,0,,,,
2918.0,info received,NaT,,,0,,,,
2918.0,'Check for completeness',NaT,,,1,The bank's system is likely to check for completeness of the application,'Check for completeness',"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2918.0).
The following events have occurred so far:
at 2025-05-30 00:33:30, 'Perform checks' occurred.
at 2025-05-30 00:48:00, 'Perform checks' occurred.
at 2025-05-30 05:50:00, 'Make decision' occurred.
at 2025-05-30 10:26:30, 'Perform checks' occurred.
at 2025-05-30 21:15:30, 'Make decision' occurred.
at 2025-05-30 21:40:06, 'notify reject' occurred.
at 2025-05-30 22:05:42, 'Check for completeness' occurred.
at 2025-05-30 22:05:42, 'New online application received' occurred.
at 2025-05-30 22:49:06, 'Make decision' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'time out' occurred.
at NaT, 'EVENT 13 END' occurred.
at NaT, 'Request info' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'review request received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'Request info' occurred.
at NaT, 'review request received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'info received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2918.0,Check for completeness,NaT,Clerk-000002,,0,,,,
2923.0,Check for completeness,2025-05-30 13:45:42,Clerk-000002,,0,,,,
2923.0,New online application received,2025-05-30 13:45:42,,,0,,,,
2923.0,Request info,2025-05-30 15:00:18,Manager-000005,,0,,,,
2923.0,info received,NaT,,,0,,,,
2923.0,Check for completeness,NaT,Clerk-000001,,0,,,,
2923.0,Perform checks,NaT,Clerk-000006,,0,,,,
2923.0,Perform checks,NaT,,,1,The bank likely needs to perform additional checks before making a decision on the application.,Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2923.0).
The following events have occurred so far:
at 2025-05-30 13:45:42, 'Check for completeness' occurred.
at 2025-05-30 13:45:42, 'New online application received' occurred.
at 2025-05-30 15:00:18, 'Request info' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2923.0,Make decision,NaT,Manager-000006,,0,,,,
2923.0,notify reject,NaT,Manager-000003,,0,,,,
2923.0,time out,NaT,,,0,,,,
2923.0,EVENT 13 END,NaT,,,0,,,,
2925.0,Check for completeness,NaT,Clerk-000002,,0,,,,
2925.0,New online application received,NaT,,,0,,,,
2925.0,Perform checks,NaT,,,1,The bank needs to verify the customer's financial and credit history before making a decision on the credit application.,Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2925.0).
The following events have occurred so far:
at NaT, 'Check for completeness' occurred.
at NaT, 'New online application received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2925.0,Perform checks,NaT,Clerk-000003,,0,,,,
2925.0,Make decision,NaT,Manager-000001,,0,,,,
2925.0,notify reject,NaT,Manager-000006,,0,,,,
2925.0,time out,NaT,,,0,,,,
2925.0,EVENT 13 END,NaT,,,0,,,,
2926.0,Check for completeness,2025-05-30 11:13:12,Clerk-000001,,0,,,,
2926.0,New online application received,2025-05-30 11:13:12,,,0,,,,
2926.0,Request info,NaT,Manager-000003,,0,,,,
2926.0,info received,NaT,,,0,,,,
2926.0,Check for completeness,NaT,Clerk-000005,,0,,,,
2926.0,Perform checks,NaT,Clerk-000003,,0,,,,
2926.0,Make decision,NaT,Manager-000005,,0,,,,
2926.0,notify reject,NaT,Manager-000006,,0,,,,
2926.0,Perform checks,NaT,,,1,The bank likely needs to perform additional checks before making a decision on the application.,Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2926.0).
The following events have occurred so far:
at 2025-05-30 11:13:12, 'Check for completeness' occurred.
at 2025-05-30 11:13:12, 'New online application received' occurred.
at NaT, 'Request info' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'Perform checks' occurred.
at NaT, 'Make decision' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2926.0,time out,NaT,,,0,,,,
2926.0,EVENT 13 END,NaT,,,0,,,,
2927.0,Check for completeness,2025-05-30 23:52:12,Clerk-000006,,0,,,,
2927.0,New online application received,2025-05-30 23:52:12,,,0,,,,
2927.0,Request info,NaT,Manager-000004,,0,,,,
2927.0,info received,NaT,,,0,,,,
2927.0,Check for completeness,NaT,Clerk-000004,,0,,,,
2927.0,Perform checks,NaT,Clerk-000002,,0,,,,
2927.0,Perform checks,NaT,,,1,The bank likely needs to perform additional checks before making a decision on the application.,Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2927.0).
The following events have occurred so far:
at 2025-05-30 23:52:12, 'Check for completeness' occurred.
at 2025-05-30 23:52:12, 'New online application received' occurred.
at NaT, 'Request info' occurred.
at NaT, 'info received' occurred.
at NaT, 'Check for completeness' occurred.
at NaT, 'Perform checks' occurred.
at NaT, 'Make decision' occurred.
at NaT, 'notify reject' occurred.
at NaT, 'time out' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2927.0,Make decision,NaT,Manager-000002,,0,,,,
2927.0,notify reject,NaT,Manager-000001,,0,,,,
2927.0,time out,NaT,,,0,,,,
2927.0,EVENT 13 END,NaT,,,0,,,,
2937.0,Check for completeness,2025-05-30 05:49:48,Clerk-000002,,0,,,,
2937.0,New online application received,2025-05-30 05:49:48,,,0,,,,
2937.0,Perform checks,2025-05-30 16:01:30,Clerk-000006,,0,,,,
2937.0,Perform checks,2025-05-30 17:17:42,,,1,The bank likely needs to verify the information provided in the application before making a decision.,Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2937.0).
The following events have occurred so far:
at 2025-05-30 05:49:48, 'Check for completeness' occurred.
at 2025-05-30 05:49:48, 'New online application received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2937.0,Make decision,2025-05-30 18:33:54,Manager-000005,,0,,,,
2937.0,notify reject,NaT,Manager-000006,,0,,,,
2937.0,time out,NaT,,,0,,,,
2937.0,EVENT 13 END,NaT,,,0,,,,
2940.0,info received,2025-05-30 00:02:30,,,0,,,,
2940.0,Check for completeness,2025-05-30 00:12:30,Clerk-000006,,0,,,,
2940.0,Perform checks,2025-05-30 01:08:18,Clerk-000001,,0,,,,
2940.0,Make decision,2025-05-30 03:38:36,Manager-000001,,0,,,,
2940.0,Notify accept,2025-05-30 06:22:00,Manager-000003,,0,,,,
2940.0,Perform checks,2025-05-30 11:50:39,,,1,"The 'Check for completeness' event indicates that the application is missing some information, and 'Perform checks'",Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2940.0).
The following events have occurred so far:
at 2025-05-30 00:02:30, 'info received' occurred.
at 2025-05-30 00:12:30, 'Check for completeness' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2940.0,Deliver card,2025-05-30 17:19:18,Manager-000005,,0,,,,
2940.0,info received,2025-05-30 22:27:18,,,0,,,,
2940.0,Check for completeness,2025-05-30 22:37:18,Clerk-000004,,0,,,,
2940.0,Request info,NaT,Manager-000004,,0,,,,
2940.0,Check for completeness,NaT,Clerk-000002,,0,,,,
2940.0,New online application received,NaT,,,0,,,,
2940.0,EVENT 13 END,NaT,,,0,,,,
2940.0,Request info,NaT,Manager-000006,,0,,,,
2943.0,EVENT 13 END,2025-05-30 02:36:12,,,0,,,,
2943.0,Make decision,2025-05-30 21:19:18,Manager-000003,,0,,,,
2943.0,Check for completeness,NaT,,,1,"The previous event was 'Make decision', and '",Check for completeness,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=2943.0).
The following events have occurred so far:
at 2025-05-30 02:36:12, 'EVENT 13 END' occurred.
at 2025-05-30 21:19:18, 'Make decision' occurred.
at NaT, 'Check for completeness' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
2943.0,Check for completeness,NaT,Clerk-000001,,0,,,,
2943.0,New online application received,NaT,,,0,,,,
2943.0,Notify accept,NaT,Manager-000004,,0,,,,
2943.0,Request info,NaT,Manager-000005,,0,,,,
2943.0,Deliver card,NaT,Manager-000005,,0,,,,
2943.0,info received,NaT,,,0,,,,
